.thisTrialN,.stepSize,.intensity,.response,key_resp_2.rt,Face,participant,date,expName,psychopyVersion,frameRate,
240,4,0.008707492613293955,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
241,4,0.00698096616505095,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
242,4,0.009922576831767449,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
243,4,0.008211598192583103,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
244,4,0.011260669209414764,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
245,4,0.009416283854241259,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
246,4,0.012564622902478007,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
247,4,0.015656846630648924,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
248,4,0.01890513443051972,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
249,4,0.017028636804934494,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
250,4,0.015151603752515286,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
251,4,0.013263902519704773,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
252,4,0.016265580420374237,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
253,4,0.014407100067558798,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
254,4,0.01261158462757661,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
255,4,0.010792344206596194,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
256,4,0.00907918716258549,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
257,4,0.0074688942431606065,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
258,4,0.010237634264384454,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
259,4,0.013262945648875202,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
260,4,0.016169172491019068,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
261,4,0.014369236253208018,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
262,4,0.017221831101244367,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
263,4,0.020279277130344997,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
264,4,0.018484165187937607,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
265,4,0.021657183485603082,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
266,4,0.01972011359321657,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
267,4,0.01798212176503916,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
268,4,0.021056511996201677,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
269,4,0.019207464980720124,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
270,4,0.017491680808137067,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
271,4,0.015777765873875083,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
272,4,0.01870704285245922,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
273,4,0.01701226387287208,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
274,4,0.015316983176508814,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
275,4,0.018218238216673566,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
276,4,0.016543326044059947,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
277,4,0.0148656478373409,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
278,4,0.01752039767884178,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
279,4,0.015862638375506444,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
280,4,0.01419888129014707,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
281,4,0.012590591547497532,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
282,4,0.015263381127507358,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
283,4,0.018075109780802123,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
284,4,0.016451887733550163,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
285,4,0.019220744455454908,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
286,4,0.017612698545629024,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
287,4,0.020394850816015997,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
288,4,0.01874947703428831,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
289,4,0.017160123760274593,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
290,4,0.01986563261450336,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
291,4,0.018288567228960884,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
292,4,0.01671691643094364,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
293,4,0.019395726609535813,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
294,4,0.01783752203120198,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
295,4,0.016282633265123747,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
296,4,0.01472403000688477,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
297,4,0.017191310801543014,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
298,4,0.019814244436183293,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
299,4,0.01828469634042834,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
300,4,0.020999648440005625,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
301,4,0.02385229489299945,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
302,4,0.022174520547977916,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
303,4,0.024965082599156363,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
304,4,0.0233152663229671,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
305,4,0.021647363985024315,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
306,4,0.01995968971320855,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
307,4,0.018474911187181253,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
308,4,0.016996073790277344,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
309,4,0.01551679051257332,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
310,4,0.014030707438099643,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
311,4,0.012593528552523492,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
312,4,0.011137541923767313,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
313,4,0.009703016095736927,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
314,4,0.012135718379224891,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
315,4,0.010684861223257514,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
316,4,0.009317346676843363,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
317,4,0.00804430393633132,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
318,4,0.01023694719372531,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
319,4,0.008938786627310125,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
320,4,0.0076780602982285395,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
321,4,0.006419251845699192,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
322,4,0.0051577253465883155,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
323,4,0.003888844942041947,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
324,4,0.005902818656377484,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
325,4,0.008037907695754964,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
326,4,0.010168684702863362,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
327,4,0.008910167388171408,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
328,4,0.007680205658305406,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
329,4,0.009771000323434031,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
330,4,0.012095944117160584,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
331,4,0.01071308767854856,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
332,4,0.009402336105319542,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
333,4,0.011663918981112686,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
334,4,0.01028480180309177,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
335,4,0.012589932863150799,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
336,4,0.011236433734664875,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
337,4,0.009879390389672338,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
338,4,0.008684373330594408,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
339,4,0.007494760866050165,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
340,4,0.006306390888405622,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
341,4,0.005115126322017494,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
342,4,0.0071552678187900565,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
343,4,0.009162923546332968,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
344,4,0.011321678339913765,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
345,4,0.009981557048275358,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
346,4,0.008813917304508756,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
347,4,0.007652030901679596,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
348,4,0.00649192275520738,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
349,4,0.005329644991102722,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
350,4,0.004161250343626466,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
351,4,0.0060140315754736995,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
352,4,0.00485815074668744,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
353,4,0.006687184774010924,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
354,4,0.008636429482960617,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
355,4,0.010655595357704772,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
356,4,0.012816470540337466,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
357,4,0.011545079949215331,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
358,4,0.01025371803984998,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
359,4,0.012412162165641283,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
360,4,0.011144276725965518,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
361,4,0.009875163196588321,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
362,4,0.0087592191994606,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
363,4,0.010747061417020642,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
364,4,0.00953645811977255,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
365,4,0.00843081814547042,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
366,4,0.007329456435620496,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
367,4,0.006228799625596915,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
368,4,0.005125291608253979,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
369,4,0.007014965331526901,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
370,4,0.008875646280295413,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
371,4,0.007789232568231663,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
372,4,0.009635173973608413,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
373,4,0.008553115786792242,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
374,4,0.010447356389051643,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
375,4,0.00930805580699634,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
376,4,0.01129690791232707,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
377,4,0.010064280149055083,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
378,4,0.008986161425176165,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
379,4,0.01091516468006154,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
380,4,0.00972880973569773,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
381,4,0.008669292314177734,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
382,4,0.010536499020710577,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
383,4,0.00940745844944052,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
384,4,0.008357258225199893,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
385,4,0.007310957864433643,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
386,4,0.006265327786242392,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
387,4,0.005217153202798086,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
388,4,0.0041632145956972955,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
389,4,0.0031444360249880954,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
390,4,0.0021139701938459043,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
391,4,0.0010688580312250284,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
392,4,6.065653156972495e-06,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
393,4,0.0017834537563254371,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
394,4,0.0007392885043001618,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
395,4,0,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
396,4,0.0014551990488146926,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
397,4,0.0031668560604366514,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
398,4,0.004826426002303319,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
399,4,0.006447673692302258,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
400,4,0.008176683303294074,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
401,4,0.007169498137772068,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
402,4,0.00888379844363213,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
403,4,0.010681414591511451,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
404,4,0.009583891809449907,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
405,4,0.00858494585917019,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
406,4,0.007590441008489046,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
407,4,0.009281033876719358,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
408,4,0.008290412757294363,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
409,4,0.007303348598619974,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
410,4,0.006316962260195291,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
411,4,0.0053283872878173155,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
412,4,0.004334753464492858,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
413,4,0.0033748403645316727,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
414,4,0.0024045871990743817,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
415,4,0.0014213630550664047,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
416,4,0.0030598053902841094,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
417,4,0.0020911553884593315,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
418,4,0.0011087649332559568,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
419,4,0.00010994712848794164,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
420,4,0.001779757610055166,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
421,4,0.0007979252068326947,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
422,4,0,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
423,4,0.001470275683952249,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
424,4,0.0004887319456218231,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
425,4,0.0021281261873665747,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
426,4,0.00116259500305127,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
427,4,0.00018107647726711695,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
428,4,0,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
429,4,0.0008566043640594323,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
430,4,0,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
431,4,0.0015169917485847173,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
432,4,0.0030995127236592146,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
433,4,0.00463511120965221,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
434,4,0.003720337181870814,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
435,4,0.0027966282793466246,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
436,4,0.0018615935281416918,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
437,4,0.003417883407708655,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
438,4,0.0024957783895255825,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
439,4,0.001561636800181676,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
440,4,0.0006130217712809749,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
441,4,0,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
442,4,0,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
443,4,0,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
444,4,0,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
445,4,0.0009666195111452391,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
446,4,0.0025231870060060113,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
447,4,0.0016043274192625856,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
448,4,0.0006713547886934013,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
449,4,0,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
450,4,0,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
451,4,0.0003774546445726723,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
452,4,0.001936165852140126,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
453,4,0.003441835119028902,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
454,4,0.0025492451875729905,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
455,4,0.0040321647783261305,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
456,4,0.003150676456918522,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
457,4,0.002259271265691143,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
458,4,0.0037413307711342547,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
459,4,0.005184580135786987,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
460,4,0.006717135441318689,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
461,4,0.008228710536981154,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
462,4,0.007346204405109191,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
463,4,0.0064645438334874905,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
464,4,0.00796807290075624,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
465,4,0.00946071831901063,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
466,4,0.008583681272657906,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
467,4,0.007710696766717706,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
468,4,0.006839501415880689,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
469,4,0.008323519943532587,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
470,4,0.009799699253887184,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
471,4,0.008930722589163886,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
472,4,0.008066657346765815,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
473,4,0.00953317296847589,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
474,4,0.008670964870756026,0,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
475,4,0.010154074909263122,1,0,Real,ideal,2019_Mar_17_1114,Face-Threshold,3.0.4,59.39875322734113,
